symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TSLA,2016-07-29 00:00:00+00:00,234.79,235.28,230.24,230.7,3070813,234.79,235.28,230.24,230.7,3070813,0.0,1.0
TSLA,2016-08-01 00:00:00+00:00,230.01,236.63,229.38,235.5,4016284,230.01,236.63,229.38,235.5,4016284,0.0,1.0
TSLA,2016-08-02 00:00:00+00:00,227.2,229.87,221.4,229.37,3934432,227.2,229.87,221.4,229.37,3934432,0.0,1.0
TSLA,2016-08-03 00:00:00+00:00,225.79,229.699,224.21,227.37,3887759,225.79,229.699,224.21,227.37,3887759,0.0,1.0
TSLA,2016-08-04 00:00:00+00:00,230.61,230.86,222.05,225.69,4146997,230.61,230.86,222.05,225.69,4146997,0.0,1.0
TSLA,2016-08-05 00:00:00+00:00,230.03,232.0,227.4,230.0,3205215,230.03,232.0,227.4,230.0,3205215,0.0,1.0
TSLA,2016-08-08 00:00:00+00:00,226.16,229.6,226.09,228.0,2263584,226.16,229.6,226.09,228.0,2263584,0.0,1.0
TSLA,2016-08-09 00:00:00+00:00,229.08,231.5375,226.65,226.82,2207833,229.08,231.5375,226.65,226.82,2207833,0.0,1.0
TSLA,2016-08-10 00:00:00+00:00,225.65,229.87,224.62,228.24,2338301,225.65,229.87,224.62,228.24,2338301,0.0,1.0
TSLA,2016-08-11 00:00:00+00:00,224.91,227.57,223.41,226.17,1880936,224.91,227.57,223.41,226.17,1880936,0.0,1.0
TSLA,2016-08-12 00:00:00+00:00,225.61,226.65,224.04,225.41,1813540,225.61,226.65,224.04,225.41,1813540,0.0,1.0
TSLA,2016-08-15 00:00:00+00:00,225.59,229.5,224.93,226.02,2034328,225.59,229.5,224.93,226.02,2034328,0.0,1.0
TSLA,2016-08-16 00:00:00+00:00,223.61,227.19,223.4101,225.49,2267147,223.61,227.19,223.4101,225.49,2267147,0.0,1.0
TSLA,2016-08-17 00:00:00+00:00,223.24,224.83,222.8,224.33,1787127,223.24,224.83,222.8,224.33,1787127,0.0,1.0
TSLA,2016-08-18 00:00:00+00:00,223.51,225.66,222.29,223.82,1714467,223.51,225.66,222.29,223.82,1714467,0.0,1.0
TSLA,2016-08-19 00:00:00+00:00,225.0,225.169,222.53,223.54,1659530,225.0,225.169,222.53,223.54,1659530,0.0,1.0
TSLA,2016-08-22 00:00:00+00:00,222.93,225.11,222.68,224.17,2065493,222.93,225.11,222.68,224.17,2065493,0.0,1.0
TSLA,2016-08-23 00:00:00+00:00,224.84,228.49,222.8,224.32,4784418,224.84,228.49,222.8,224.32,4784418,0.0,1.0
TSLA,2016-08-24 00:00:00+00:00,222.62,227.15,222.22,227.05,2570693,222.62,227.15,222.22,227.05,2570693,0.0,1.0
TSLA,2016-08-25 00:00:00+00:00,220.96,223.8,220.77,223.11,1762519,220.96,223.8,220.77,223.11,1762519,0.0,1.0
TSLA,2016-08-26 00:00:00+00:00,219.99,222.855,218.82,222.14,2238992,219.99,222.855,218.82,222.14,2238992,0.0,1.0
TSLA,2016-08-29 00:00:00+00:00,215.2,220.4,215.0,220.15,3266334,215.2,220.4,215.0,220.15,3266334,0.0,1.0
TSLA,2016-08-30 00:00:00+00:00,211.34,216.11,210.52,216.11,3168862,211.34,216.11,210.52,216.11,3168862,0.0,1.0
TSLA,2016-08-31 00:00:00+00:00,212.01,212.6,208.65,210.43,3276548,212.01,212.6,208.65,210.43,3276548,0.0,1.0
TSLA,2016-09-01 00:00:00+00:00,200.77,211.0999,200.5,209.01,7943138,200.77,211.0999,200.5,209.01,7943138,0.0,1.0
TSLA,2016-09-02 00:00:00+00:00,197.78,203.2,196.2,202.33,5977413,197.78,203.2,196.2,202.33,5977413,0.0,1.0
TSLA,2016-09-06 00:00:00+00:00,202.83,203.25,199.0,199.02,4390572,202.83,203.25,199.0,199.02,4390572,0.0,1.0
TSLA,2016-09-07 00:00:00+00:00,201.71,206.4968,200.71,205.5,3640923,201.71,206.4968,200.71,205.5,3640923,0.0,1.0
TSLA,2016-09-08 00:00:00+00:00,197.36,199.89,196.36,199.55,3377946,197.36,199.89,196.36,199.55,3377946,0.0,1.0
TSLA,2016-09-09 00:00:00+00:00,194.47,199.92,193.7,199.09,3756992,194.47,199.92,193.7,199.09,3756992,0.0,1.0
TSLA,2016-09-12 00:00:00+00:00,198.3,201.369,194.1,195.0,3715161,198.3,201.369,194.1,195.0,3715161,0.0,1.0
TSLA,2016-09-13 00:00:00+00:00,196.05,198.49,193.45,197.06,3589379,196.05,198.49,193.45,197.06,3589379,0.0,1.0
TSLA,2016-09-14 00:00:00+00:00,196.41,197.9248,194.8562,195.75,2259231,196.41,197.9248,194.8562,195.75,2259231,0.0,1.0
TSLA,2016-09-15 00:00:00+00:00,200.42,202.5193,196.4,196.49,3085115,200.42,202.5193,196.4,196.49,3085115,0.0,1.0
TSLA,2016-09-16 00:00:00+00:00,205.4,205.7,199.0,200.42,3107808,205.4,205.7,199.0,200.42,3107808,0.0,1.0
TSLA,2016-09-19 00:00:00+00:00,206.34,209.43,205.0,207.0,2299498,206.34,209.43,205.0,207.0,2299498,0.0,1.0
TSLA,2016-09-20 00:00:00+00:00,204.64,207.75,203.91,206.85,2410488,204.64,207.75,203.91,206.85,2410488,0.0,1.0
TSLA,2016-09-21 00:00:00+00:00,205.22,207.0,201.56,206.37,2633503,205.22,207.0,201.56,206.37,2633503,0.0,1.0
TSLA,2016-09-22 00:00:00+00:00,206.43,207.28,203.0,206.4,2382902,206.43,207.28,203.0,206.4,2382902,0.0,1.0
TSLA,2016-09-23 00:00:00+00:00,207.45,210.18,205.67,205.99,2905229,207.45,210.18,205.67,205.99,2905229,0.0,1.0
TSLA,2016-09-26 00:00:00+00:00,208.99,211.0,206.5,206.5,2394358,208.99,211.0,206.5,206.5,2394358,0.0,1.0
TSLA,2016-09-27 00:00:00+00:00,205.81,209.9818,204.6093,209.65,3373180,205.81,209.9818,204.6093,209.65,3373180,0.0,1.0
TSLA,2016-09-28 00:00:00+00:00,206.27,208.25,205.26,207.51,2088374,206.27,208.25,205.26,207.51,2088374,0.0,1.0
TSLA,2016-09-29 00:00:00+00:00,200.7,207.33,200.58,205.6,2727029,200.7,207.33,200.58,205.6,2727029,0.0,1.0
TSLA,2016-09-30 00:00:00+00:00,204.03,204.98,199.55,202.21,2586273,204.03,204.98,199.55,202.21,2586273,0.0,1.0
TSLA,2016-10-03 00:00:00+00:00,213.7,215.6688,208.25,212.3,5999892,213.7,215.6688,208.25,212.3,5999892,0.0,1.0
TSLA,2016-10-04 00:00:00+00:00,211.41,213.32,208.82,213.1,3541481,211.41,213.32,208.82,213.1,3541481,0.0,1.0
TSLA,2016-10-05 00:00:00+00:00,208.46,213.15,208.12,212.24,1877534,208.46,213.15,208.12,212.24,1877534,0.0,1.0
TSLA,2016-10-06 00:00:00+00:00,201.0,204.2099,200.21,202.46,4703402,201.0,204.2099,200.21,202.46,4703402,0.0,1.0
TSLA,2016-10-07 00:00:00+00:00,196.61,201.32,195.8,201.0,3493018,196.61,201.32,195.8,201.0,3493018,0.0,1.0
TSLA,2016-10-10 00:00:00+00:00,200.95,204.14,199.66,201.35,3316297,200.95,204.14,199.66,201.35,3316297,0.0,1.0
TSLA,2016-10-11 00:00:00+00:00,200.1,202.2,198.31,201.85,2328422,200.1,202.2,198.31,201.85,2328422,0.0,1.0
TSLA,2016-10-12 00:00:00+00:00,201.51,203.88,200.42,200.95,1970689,201.51,203.88,200.42,200.95,1970689,0.0,1.0
TSLA,2016-10-13 00:00:00+00:00,200.24,200.895,197.05,200.5,2495413,200.24,200.895,197.05,200.5,2495413,0.0,1.0
TSLA,2016-10-14 00:00:00+00:00,196.51,201.43,196.3,200.66,4269850,196.51,201.43,196.3,200.66,4269850,0.0,1.0
TSLA,2016-10-17 00:00:00+00:00,193.96,198.39,192.0,197.05,4554080,193.96,198.39,192.0,197.05,4554080,0.0,1.0
TSLA,2016-10-18 00:00:00+00:00,199.1,199.47,193.26,195.99,5680475,199.1,199.47,193.26,195.99,5680475,0.0,1.0
TSLA,2016-10-19 00:00:00+00:00,203.56,206.66,198.06,199.74,6991183,203.56,206.66,198.06,199.74,6991183,0.0,1.0
TSLA,2016-10-20 00:00:00+00:00,199.1,203.0,197.05,202.12,5072877,199.1,203.0,197.05,202.12,5072877,0.0,1.0
TSLA,2016-10-21 00:00:00+00:00,200.09,201.57,197.41,198.6,2943402,200.09,201.57,197.41,198.6,2943402,0.0,1.0
TSLA,2016-10-24 00:00:00+00:00,202.76,203.9452,200.25,201.0,2751562,202.76,203.9452,200.25,201.0,2751562,0.0,1.0
TSLA,2016-10-25 00:00:00+00:00,202.34,204.69,201.2,202.9,2445014,202.34,204.69,201.2,202.9,2445014,0.0,1.0
TSLA,2016-10-26 00:00:00+00:00,202.24,203.19,200.1,201.0,5632841,202.24,203.19,200.1,201.0,5632841,0.0,1.0
TSLA,2016-10-27 00:00:00+00:00,204.01,213.7,201.65,211.34,13093744,204.01,213.7,201.65,211.34,13093744,0.0,1.0
TSLA,2016-10-28 00:00:00+00:00,199.97,205.32,199.83,204.0,4280141,199.97,205.32,199.83,204.0,4280141,0.0,1.0
TSLA,2016-10-31 00:00:00+00:00,197.73,202.49,195.81,202.49,4692273,197.73,202.49,195.81,202.49,4692273,0.0,1.0
TSLA,2016-11-01 00:00:00+00:00,190.79,198.5,188.105,198.04,7060036,190.79,198.5,188.105,198.04,7060036,0.0,1.0
TSLA,2016-11-02 00:00:00+00:00,188.02,192.6951,187.505,190.05,4253382,188.02,192.6951,187.505,190.05,4253382,0.0,1.0
TSLA,2016-11-03 00:00:00+00:00,187.42,191.47,187.0401,189.0,2653023,187.42,191.47,187.0401,189.0,2653023,0.0,1.0
TSLA,2016-11-04 00:00:00+00:00,190.56,193.46,185.96,189.0,5146043,190.56,193.46,185.96,189.0,5146043,0.0,1.0
TSLA,2016-11-07 00:00:00+00:00,193.21,194.29,190.05,193.59,3870112,193.21,194.29,190.05,193.59,3870112,0.0,1.0
TSLA,2016-11-08 00:00:00+00:00,194.94,197.49,191.26,193.79,3267580,194.94,197.49,191.26,193.79,3267580,0.0,1.0
TSLA,2016-11-09 00:00:00+00:00,190.06,192.0,183.95,186.875,8173065,190.06,192.0,183.95,186.875,8173065,0.0,1.0
TSLA,2016-11-10 00:00:00+00:00,185.35,191.61,180.42,191.05,6750341,185.35,191.61,180.42,191.05,6750341,0.0,1.0
TSLA,2016-11-11 00:00:00+00:00,188.56,188.88,183.0,184.24,3988504,188.56,188.88,183.0,184.24,3988504,0.0,1.0
TSLA,2016-11-14 00:00:00+00:00,181.45,188.25,178.19,188.0,6552205,181.45,188.25,178.19,188.0,6552205,0.0,1.0
TSLA,2016-11-15 00:00:00+00:00,183.77,186.43,182.05,182.78,3902018,183.77,186.43,182.05,182.78,3902018,0.0,1.0
TSLA,2016-11-16 00:00:00+00:00,183.93,184.73,181.21,182.65,3434437,183.93,184.73,181.21,182.65,3434437,0.0,1.0
TSLA,2016-11-17 00:00:00+00:00,188.66,189.49,182.1101,183.49,4887067,188.66,189.49,182.1101,183.49,4887067,0.0,1.0
TSLA,2016-11-18 00:00:00+00:00,185.02,193.0,185.0,190.65,5210347,185.02,193.0,185.0,190.65,5210347,0.0,1.0
TSLA,2016-11-21 00:00:00+00:00,184.52,188.89,184.41,185.04,4361043,184.52,188.89,184.41,185.04,4361043,0.0,1.0
TSLA,2016-11-22 00:00:00+00:00,191.17,191.47,183.71,185.84,5603361,191.17,191.47,183.71,185.84,5603361,0.0,1.0
TSLA,2016-11-23 00:00:00+00:00,193.14,195.644,189.0,190.61,4891893,193.14,195.644,189.0,190.61,4891893,0.0,1.0
TSLA,2016-11-25 00:00:00+00:00,196.65,197.2372,193.64,193.64,2366098,196.65,197.2372,193.64,193.64,2366098,0.0,1.0
TSLA,2016-11-28 00:00:00+00:00,196.12,199.35,194.55,195.48,4529182,196.12,199.35,194.55,195.48,4529182,0.0,1.0
TSLA,2016-11-29 00:00:00+00:00,189.57,196.73,189.5,195.56,4439256,189.57,196.73,189.5,195.56,4439256,0.0,1.0
TSLA,2016-11-30 00:00:00+00:00,189.4,191.89,187.5,191.0,3547104,189.4,191.89,187.5,191.0,3547104,0.0,1.0
TSLA,2016-12-01 00:00:00+00:00,181.88,188.53,181.0,188.25,5126401,181.88,188.53,181.0,188.25,5126401,0.0,1.0
TSLA,2016-12-02 00:00:00+00:00,181.47,184.88,180.0,182.88,4042324,181.47,184.88,180.0,182.88,4042324,0.0,1.0
TSLA,2016-12-05 00:00:00+00:00,186.8,188.89,182.51,182.51,4072239,186.8,188.89,182.51,182.51,4072239,0.0,1.0
TSLA,2016-12-06 00:00:00+00:00,185.85,186.58,182.6825,185.52,3391622,185.85,186.58,182.6825,185.52,3391622,0.0,1.0
TSLA,2016-12-07 00:00:00+00:00,193.15,193.4,185.0,186.15,5461851,193.15,193.4,185.0,186.15,5461851,0.0,1.0
TSLA,2016-12-08 00:00:00+00:00,192.29,192.5,189.54,192.05,3194148,192.29,192.5,189.54,192.05,3194148,0.0,1.0
TSLA,2016-12-09 00:00:00+00:00,192.18,193.836,190.81,190.87,2722505,192.18,193.836,190.81,190.87,2722505,0.0,1.0
TSLA,2016-12-12 00:00:00+00:00,192.43,194.42,191.04,192.8,2438876,192.43,194.42,191.04,192.8,2438876,0.0,1.0
TSLA,2016-12-13 00:00:00+00:00,198.15,201.28,193.0,193.18,6823884,198.15,201.28,193.0,193.18,6823884,0.0,1.0
TSLA,2016-12-14 00:00:00+00:00,198.69,203.0,196.76,198.74,4150927,198.69,203.0,196.76,198.74,4150927,0.0,1.0
TSLA,2016-12-15 00:00:00+00:00,197.58,200.74,197.39,198.41,3219567,197.58,200.74,197.39,198.41,3219567,0.0,1.0
TSLA,2016-12-16 00:00:00+00:00,202.49,202.59,197.6,198.08,3796889,202.49,202.59,197.6,198.08,3796889,0.0,1.0
TSLA,2016-12-19 00:00:00+00:00,202.73,204.45,199.84,202.49,3488071,202.73,204.45,199.84,202.49,3488071,0.0,1.0
TSLA,2016-12-20 00:00:00+00:00,208.79,209.0,202.5,203.05,4689071,208.79,209.0,202.5,203.05,4689071,0.0,1.0
TSLA,2016-12-21 00:00:00+00:00,207.7,212.23,207.41,208.45,5207622,207.7,212.23,207.41,208.45,5207622,0.0,1.0
TSLA,2016-12-22 00:00:00+00:00,208.45,209.99,206.5,208.22,3111108,208.45,209.99,206.5,208.22,3111108,0.0,1.0
TSLA,2016-12-23 00:00:00+00:00,213.34,213.45,207.71,208.0,4670464,213.34,213.45,207.71,208.0,4670464,0.0,1.0
TSLA,2016-12-27 00:00:00+00:00,219.53,222.25,214.42,214.88,5915732,219.53,222.25,214.42,214.88,5915732,0.0,1.0
TSLA,2016-12-28 00:00:00+00:00,219.74,223.8,217.2,221.53,3782456,219.74,223.8,217.2,221.53,3782456,0.0,1.0
TSLA,2016-12-29 00:00:00+00:00,214.68,219.2,214.1225,218.56,4044968,214.68,219.2,214.1225,218.56,4044968,0.0,1.0
TSLA,2016-12-30 00:00:00+00:00,213.69,217.5,211.68,216.3,4642620,213.69,217.5,211.68,216.3,4642620,0.0,1.0
TSLA,2017-01-03 00:00:00+00:00,216.99,220.33,210.96,214.86,5923254,216.99,220.33,210.96,214.86,5923254,0.0,1.0
TSLA,2017-01-04 00:00:00+00:00,226.99,228.0,214.31,214.75,11213471,226.99,228.0,214.31,214.75,11213471,0.0,1.0
TSLA,2017-01-05 00:00:00+00:00,226.75,227.48,221.95,226.42,5911695,226.75,227.48,221.95,226.42,5911695,0.0,1.0
TSLA,2017-01-06 00:00:00+00:00,229.01,230.31,225.45,226.93,5527893,229.01,230.31,225.45,226.93,5527893,0.0,1.0
TSLA,2017-01-09 00:00:00+00:00,231.28,231.92,228.0,228.97,3979484,231.28,231.92,228.0,228.97,3979484,0.0,1.0
TSLA,2017-01-10 00:00:00+00:00,229.87,232.0,226.89,232.0,3659955,229.87,232.0,226.89,232.0,3659955,0.0,1.0
TSLA,2017-01-11 00:00:00+00:00,229.73,229.98,226.68,229.07,3650825,229.73,229.98,226.68,229.07,3650825,0.0,1.0
TSLA,2017-01-12 00:00:00+00:00,229.59,230.7,225.58,229.06,3790229,229.59,230.7,225.58,229.06,3790229,0.0,1.0
TSLA,2017-01-13 00:00:00+00:00,237.75,237.85,229.59,230.0,6092960,237.75,237.85,229.59,230.0,6092960,0.0,1.0
TSLA,2017-01-17 00:00:00+00:00,235.58,239.96,234.37,236.7,4617522,235.58,239.96,234.37,236.7,4617522,0.0,1.0
TSLA,2017-01-18 00:00:00+00:00,238.36,239.71,235.58,236.65,3768967,238.36,239.71,235.58,236.65,3768967,0.0,1.0
TSLA,2017-01-19 00:00:00+00:00,243.76,248.68,240.75,247.25,7732303,243.76,248.68,240.75,247.25,7732303,0.0,1.0
TSLA,2017-01-20 00:00:00+00:00,244.73,246.0,243.01,245.46,4204275,244.73,246.0,243.01,245.46,4204275,0.0,1.0
TSLA,2017-01-23 00:00:00+00:00,248.92,250.8899,245.5,245.85,6262938,248.92,250.8899,245.5,245.85,6262938,0.0,1.0
TSLA,2017-01-24 00:00:00+00:00,254.61,254.8,249.65,250.0,4965451,254.61,254.8,249.65,250.0,4965451,0.0,1.0
TSLA,2017-01-25 00:00:00+00:00,254.47,258.46,251.8,257.31,5146361,254.47,258.46,251.8,257.31,5146361,0.0,1.0
TSLA,2017-01-26 00:00:00+00:00,252.51,255.74,250.75,254.29,3152123,252.51,255.74,250.75,254.29,3152123,0.0,1.0
TSLA,2017-01-27 00:00:00+00:00,252.95,253.0,248.52,251.38,3166336,252.95,253.0,248.52,251.38,3166336,0.0,1.0
TSLA,2017-01-30 00:00:00+00:00,250.63,255.2899,247.1,252.53,3801074,250.63,255.2899,247.1,252.53,3801074,0.0,1.0
TSLA,2017-01-31 00:00:00+00:00,251.93,255.89,247.7,249.24,4116104,251.93,255.89,247.7,249.24,4116104,0.0,1.0
TSLA,2017-02-01 00:00:00+00:00,249.24,253.2,249.05,253.05,3958829,249.24,253.2,249.05,253.05,3958829,0.0,1.0
TSLA,2017-02-02 00:00:00+00:00,251.55,252.42,247.71,248.34,2499775,251.55,252.42,247.71,248.34,2499775,0.0,1.0
TSLA,2017-02-03 00:00:00+00:00,251.33,252.18,249.68,251.91,2186723,251.33,252.18,249.68,251.91,2186723,0.0,1.0
TSLA,2017-02-06 00:00:00+00:00,257.77,257.82,250.63,251.0,3562517,257.77,257.82,250.63,251.0,3562517,0.0,1.0
TSLA,2017-02-07 00:00:00+00:00,257.48,260.0,256.42,258.19,4244775,257.48,260.0,256.42,258.19,4244775,0.0,1.0
TSLA,2017-02-08 00:00:00+00:00,262.08,263.36,256.2,257.35,3933014,262.08,263.36,256.2,257.35,3933014,0.0,1.0
TSLA,2017-02-09 00:00:00+00:00,269.2,271.18,266.15,266.25,7820222,269.2,271.18,266.15,266.25,7820222,0.0,1.0
TSLA,2017-02-10 00:00:00+00:00,269.23,270.95,266.11,269.79,3619739,269.23,270.95,266.11,269.79,3619739,0.0,1.0
TSLA,2017-02-13 00:00:00+00:00,280.6,280.79,270.51,270.74,7029605,280.6,280.79,270.51,270.74,7029605,0.0,1.0
TSLA,2017-02-14 00:00:00+00:00,280.98,287.39,278.61,279.03,7345224,280.98,287.39,278.61,279.03,7345224,0.0,1.0
TSLA,2017-02-15 00:00:00+00:00,279.76,282.24,276.44,280.0,4947856,279.76,282.24,276.44,280.0,4947856,0.0,1.0
TSLA,2017-02-16 00:00:00+00:00,268.95,280.0,268.5,277.6,7077322,268.95,280.0,268.5,277.6,7077322,0.0,1.0
TSLA,2017-02-17 00:00:00+00:00,272.23,272.89,264.15,265.8,6257149,272.23,272.89,264.15,265.8,6257149,0.0,1.0
TSLA,2017-02-21 00:00:00+00:00,277.39,281.4,274.01,275.45,5676747,277.39,281.4,274.01,275.45,5676747,0.0,1.0
TSLA,2017-02-22 00:00:00+00:00,273.51,283.45,272.6,280.31,8754975,273.51,283.45,272.6,280.31,8754975,0.0,1.0
TSLA,2017-02-23 00:00:00+00:00,255.99,264.66,255.56,264.0,14915249,255.99,264.66,255.56,264.0,14915249,0.0,1.0
TSLA,2017-02-24 00:00:00+00:00,257.0,258.25,250.2,252.66,8171626,257.0,258.25,250.2,252.66,8171626,0.0,1.0
TSLA,2017-02-27 00:00:00+00:00,246.23,248.36,242.01,248.17,11460810,246.23,248.36,242.01,248.17,11460810,0.0,1.0
TSLA,2017-02-28 00:00:00+00:00,249.99,251.0,243.9,244.19,6078145,249.99,251.0,243.9,244.19,6078145,0.0,1.0
TSLA,2017-03-01 00:00:00+00:00,250.02,254.85,249.11,254.18,4809488,250.02,254.85,249.11,254.18,4809488,0.0,1.0
TSLA,2017-03-02 00:00:00+00:00,250.48,253.28,248.27,249.71,3351833,250.48,253.28,248.27,249.71,3351833,0.0,1.0
TSLA,2017-03-03 00:00:00+00:00,251.57,251.9,249.0,250.74,2929234,251.57,251.9,249.0,250.74,2929234,0.0,1.0
TSLA,2017-03-06 00:00:00+00:00,251.21,251.7,247.51,247.91,3355500,251.21,251.7,247.51,247.91,3355500,0.0,1.0
TSLA,2017-03-07 00:00:00+00:00,248.59,253.89,248.32,251.92,3459470,248.59,253.89,248.32,251.92,3459470,0.0,1.0
TSLA,2017-03-08 00:00:00+00:00,246.87,250.07,245.32,247.0,3728649,246.87,250.07,245.32,247.0,3728649,0.0,1.0
TSLA,2017-03-09 00:00:00+00:00,244.9,248.66,243.0,247.63,3879293,244.9,248.66,243.0,247.63,3879293,0.0,1.0
TSLA,2017-03-10 00:00:00+00:00,243.69,246.5,243.0,246.21,3066272,243.69,246.5,243.0,246.21,3066272,0.0,1.0
TSLA,2017-03-13 00:00:00+00:00,246.17,246.85,242.78,244.82,3022625,246.17,246.85,242.78,244.82,3022625,0.0,1.0
TSLA,2017-03-14 00:00:00+00:00,258.0,258.12,246.02,246.11,7598446,258.0,258.12,246.02,246.11,7598446,0.0,1.0
TSLA,2017-03-15 00:00:00+00:00,255.73,261.0,254.27,257.0,5330806,255.73,261.0,254.27,257.0,5330806,0.0,1.0
TSLA,2017-03-16 00:00:00+00:00,262.05,265.75,259.06,262.4,7132153,262.05,265.75,259.06,262.4,7132153,0.0,1.0
TSLA,2017-03-17 00:00:00+00:00,261.5,265.33,261.2,264.0,6497496,261.5,265.33,261.2,264.0,6497496,0.0,1.0
TSLA,2017-03-20 00:00:00+00:00,261.92,264.55,258.82,260.6,3614294,261.92,264.55,258.82,260.6,3614294,0.0,1.0
TSLA,2017-03-21 00:00:00+00:00,250.68,264.8,250.24,262.83,6908554,250.68,264.8,250.24,262.83,6908554,0.0,1.0
TSLA,2017-03-22 00:00:00+00:00,255.01,255.07,250.51,251.56,4059297,255.01,255.07,250.51,251.56,4059297,0.0,1.0
TSLA,2017-03-23 00:00:00+00:00,254.78,257.67,253.3,255.39,3320245,254.78,257.67,253.3,255.39,3320245,0.0,1.0
TSLA,2017-03-24 00:00:00+00:00,263.16,263.89,255.01,255.7,5647253,263.16,263.89,255.01,255.7,5647253,0.0,1.0
TSLA,2017-03-27 00:00:00+00:00,270.22,270.57,259.75,260.6,6230795,270.22,270.57,259.75,260.6,6230795,0.0,1.0
TSLA,2017-03-28 00:00:00+00:00,277.45,280.68,275.0,277.02,7987604,277.45,280.68,275.0,277.02,7987604,0.0,1.0
TSLA,2017-03-29 00:00:00+00:00,277.38,279.6,275.54,278.34,3676157,277.38,279.6,275.54,278.34,3676157,0.0,1.0
TSLA,2017-03-30 00:00:00+00:00,277.92,282.0,277.21,278.04,4148426,277.92,282.0,277.21,278.04,4148426,0.0,1.0
TSLA,2017-03-31 00:00:00+00:00,278.3,279.68,276.32,278.73,3294640,278.3,279.68,276.32,278.73,3294640,0.0,1.0
TSLA,2017-04-03 00:00:00+00:00,298.52,299.0,284.58,286.9,13888618,298.52,299.0,284.58,286.9,13888618,0.0,1.0
TSLA,2017-04-04 00:00:00+00:00,303.7,304.81,294.53,296.89,10134556,303.7,304.81,294.53,296.89,10134556,0.0,1.0
TSLA,2017-04-05 00:00:00+00:00,295.0,304.88,294.2,302.04,7880938,295.0,304.88,294.2,302.04,7880938,0.0,1.0
TSLA,2017-04-06 00:00:00+00:00,298.7,301.94,294.1,296.88,5520588,298.7,301.94,294.1,296.88,5520588,0.0,1.0
TSLA,2017-04-07 00:00:00+00:00,302.54,302.69,297.15,297.5,4562929,302.54,302.69,297.15,297.5,4562929,0.0,1.0
TSLA,2017-04-10 00:00:00+00:00,312.39,313.73,308.71,309.15,7664458,312.39,313.73,308.71,309.15,7664458,0.0,1.0
TSLA,2017-04-11 00:00:00+00:00,308.71,313.47,305.5,313.38,5724577,308.71,313.47,305.5,313.38,5724577,0.0,1.0
TSLA,2017-04-12 00:00:00+00:00,296.84,308.45,296.32,306.34,6050682,296.84,308.45,296.32,306.34,6050682,0.0,1.0
TSLA,2017-04-13 00:00:00+00:00,304.0,307.39,295.3,296.7,9284634,304.0,307.39,295.3,296.7,9284634,0.0,1.0
TSLA,2017-04-17 00:00:00+00:00,301.44,304.0,298.68,302.7,4138736,301.44,304.0,298.68,302.7,4138736,0.0,1.0
TSLA,2017-04-18 00:00:00+00:00,300.25,300.84,297.9,299.7,3035698,300.25,300.84,297.9,299.7,3035698,0.0,1.0
TSLA,2017-04-19 00:00:00+00:00,305.52,306.62,302.11,302.46,3898024,305.52,306.62,302.11,302.46,3898024,0.0,1.0
TSLA,2017-04-20 00:00:00+00:00,302.51,309.15,300.23,306.51,6149352,302.51,309.15,300.23,306.51,6149352,0.0,1.0
TSLA,2017-04-21 00:00:00+00:00,305.6,306.4,300.42,302.0,4509756,305.6,306.4,300.42,302.0,4509756,0.0,1.0
TSLA,2017-04-24 00:00:00+00:00,308.03,310.55,306.02,309.22,5077561,308.03,310.55,306.02,309.22,5077561,0.0,1.0
TSLA,2017-04-25 00:00:00+00:00,313.79,313.98,305.86,308.0,6666406,313.79,313.98,305.86,308.0,6666406,0.0,1.0
TSLA,2017-04-26 00:00:00+00:00,310.17,314.5,309.0,312.37,4184186,310.17,314.5,309.0,312.37,4184186,0.0,1.0
TSLA,2017-04-27 00:00:00+00:00,308.63,313.09,307.5,311.69,3430245,308.63,313.09,307.5,311.69,3430245,0.0,1.0
TSLA,2017-04-28 00:00:00+00:00,314.07,314.8,308.0,309.83,4447619,314.07,314.8,308.0,309.83,4447619,0.0,1.0
TSLA,2017-05-01 00:00:00+00:00,322.83,327.25,314.81,314.88,8480546,322.83,327.25,314.81,314.88,8480546,0.0,1.0
TSLA,2017-05-02 00:00:00+00:00,318.89,327.66,316.56,324.0,5242868,318.89,327.66,316.56,324.0,5242868,0.0,1.0
TSLA,2017-05-03 00:00:00+00:00,311.02,321.53,310.45,317.67,6278906,311.02,321.53,310.45,317.67,6278906,0.0,1.0
TSLA,2017-05-04 00:00:00+00:00,295.46,307.77,290.76,307.44,14039582,295.46,307.77,290.76,307.44,14039582,0.0,1.0
TSLA,2017-05-05 00:00:00+00:00,308.35,308.55,296.8,298.0,8084153,308.35,308.55,296.8,298.0,8084153,0.0,1.0
TSLA,2017-05-08 00:00:00+00:00,307.19,313.79,305.82,310.9,6981229,307.19,313.79,305.82,310.9,6981229,0.0,1.0
TSLA,2017-05-09 00:00:00+00:00,321.26,321.99,309.1,309.38,9596356,321.26,321.99,309.1,309.38,9596356,0.0,1.0
TSLA,2017-05-10 00:00:00+00:00,325.22,325.5,318.12,321.56,5681214,325.22,325.5,318.12,321.56,5681214,0.0,1.0
TSLA,2017-05-11 00:00:00+00:00,323.1,326.0,319.6,323.4,4693235,323.1,326.0,319.6,323.4,4693235,0.0,1.0
